Experiment,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,Average Cd,Std Cd,Average Cl,Std Cl,Average Cl_f,Std Cl_f,Average Cl_r,Std Cl_r
E_S_WWC_WM_078,10.5341,4.73333,-6.98621,-0.651179,-0.18,2.24,15.0838,-3.42787,-32.0541,141.069,-3.91464,0.1,-24.9264,0.1,24.8546,-14.3121,-2.88566,20.7781,48.8926,-34.4377,31.5284,-10.9906,83.5642,0.278363729,0.004980136,-0.259519337,0.018589114,-0.101554686,0.012078015,-0.157964651,0.010965502
E_S_WWC_WM_079,9.44002,2.70905,-6.56008,3.07793,0.21,2.21,-6.01023,-1.90773,-22.051,61.5226,-5.79173,0.6,-0.218052,-0.4,-3.91867,23.1629,-12.4623,4.92562,-46.7934,4.74663,-58.1035,80.0676,-48.5334,0.274123797,0.00455923,-0.164140414,0.019003794,-0.079596641,0.010403009,-0.084543773,0.013730494
E_S_WWC_WM_080,-0.730784,-6.06324,13.098,-15.7196,1.7,-0.49,-3.71549,8.54309,44.4495,-56.6598,-7.52675,0.2,-19.1725,0,-4.85982,-10.6672,3.72991,43.8311,85.4465,24.6815,10.597,-40.1516,61.6875,0.265543493,0.00677965,-0.080630435,0.040589238,-0.115757523,0.004857169,0.035127088,0.039609397
E_S_WWC_WM_081,-5.58072,11.2912,0.876975,-2.68092,2.38,1.56,7.9656,7.19071,-20.7554,-52.8942,4.87345,-0.4,-6.96454,0.7,2.37074,5.81572,-22.79,16.16,115.754,15.0011,-18.2984,-1.63761,63.1587,0.274134713,0.006537554,-0.106423513,0.033726175,-0.153649316,0.01393183,0.047225803,0.034688962
E_S_WWC_WM_082,5.02169,3.47633,11.484,-8.35168,-1.03,-1.8,-5.9384,6.55532,27.6449,-42.4613,-12.4612,0.7,12.0938,1,-0.410378,5.62955,-12.038,13.4251,17.954,38.3217,62.6375,-58.4115,145.119,0.265389001,0.006371289,-0.157358713,0.025334352,-0.115623784,0.008078996,-0.041734929,0.021868488
E_S_WWC_WM_083,2.56111,-4.42296,-3.91754,13.4195,-0.33,-0.69,15.7949,-2.68854,-34.5179,-37.628,-0.51302,-0.2,7.49976,0.6,-5.61959,-17.4621,19.6548,28.1542,101.609,41.238,103.623,40.5237,42.1215,0.240942514,0.007889579,-0.147156316,0.023341136,-0.127532765,0.004016868,-0.019623552,0.024432892
E_S_WWC_WM_084,5.54365,-6.93043,3.20399,6.58543,-0.76,0.79,13.6346,5.85594,-9.24869,32.2258,-10.7593,0,20.677,0.5,58.9702,25.4316,2.33707,-0.545885,-3.76732,45.8004,132.781,-31.5236,-197.095,0.23923628,0.003604812,-0.112510059,0.021175614,-0.108548421,0.006592409,-0.003961639,0.016922115
E_S_WWC_WM_085,8.65745,-5.90353,18.2017,-13.4166,-0.86,1.83,-7.86963,-4.5334,14.8353,-27.3067,-3.65836,0,3.96711,0.7,31.4591,-6.91544,23.1783,32.2828,3.79462,40.3401,109.008,24.2438,101.381,0.249866774,0.004864655,-0.065892439,0.030234399,-0.09826686,0.013577623,0.032374422,0.022845252
E_S_WWC_WM_086,-0.527802,-2.36482,13.2854,-19.9174,2.07,1.08,-7.14646,-2.63363,17.2811,-25.1838,-11.1355,0.7,-11.3876,-0.3,-2.02852,-5.04874,27.3481,-2.34256,36.1635,-13.8963,47.8546,32.5952,-53.2464,0.257425143,0.005464826,-0.146482445,0.013847291,-0.174659621,0.0058109,0.028177177,0.011476696
E_S_WWC_WM_087,0.609382,6.42728,-6.42705,11.1239,2.06,-0.06,16.7411,-4.79008,34.4282,-66.9677,-1.5811,0.6,13.2393,0.6,-13.785,2.79919,-14.3899,-1.44597,90.9818,-32.8365,84.7291,33.1235,104.271,0.244899192,0.00519541,-0.201512315,0.022598482,-0.157477683,0.010312095,-0.044034632,0.020427181
E_S_WWC_WM_088,12.4639,2.20918,19.663,11.7301,1.29,0.03,1.56286,-0.678109,18.5933,75.5718,1.95288,0.2,20.786,0.2,-0.329476,-2.50247,25.304,-23.2979,4.79,-1.99856,13.2233,76.5761,6.22801,0.242714539,0.007595389,-0.112585188,0.032451578,-0.084031098,0.013849127,-0.02855409,0.024057768
E_S_WWC_WM_089,0.485376,-5.72543,-4.35052,-3.69877,-0.09,1.67,-8.97293,6.28443,-42.2904,-6.90594,3.70839,0.4,-11.0783,0.8,59.709,-13.4056,-11.9337,-7.09992,-9.33593,46.9032,43.3257,38.8595,-50.0596,0.236937909,0.005167613,-0.065814976,0.022210037,-0.119969078,0.010710673,0.054154101,0.018499192
E_S_WWC_WM_090,6.81563,-7.25178,13.033,2.27114,-1.06,0.78,9.55295,6.64293,-15.7586,121.699,0.201602,-0.2,-20.6905,0,56.4072,-14.1531,-19.8568,42.9495,-52.3788,-13.0713,4.87865,66.9162,68.603,0.260360715,0.006859792,-0.074051916,0.020976654,-0.086825748,0.013915142,0.012773832,0.017723766
E_S_WWC_WM_091,13.9988,12.0024,7.43494,-8.76359,2.4,-0.34,-7.25845,5.826,-22.2054,-26.4604,-12.3302,0.1,13.872,0.7,-12.3638,20.8215,-0.0952003,35.2396,7.59335,4.50615,-56.6694,41.6892,125.105,0.307962039,0.006461858,-0.166507022,0.038395604,-0.071141827,0.012870154,-0.095365195,0.036240328
E_S_WWC_WM_092,2.2952,-4.10419,1.47352,11.8945,-1.05,1.37,-3.65586,-0.338092,15.788,12.2363,-7.21616,0.6,-13.2043,0.4,50.502,19.2643,-20.6482,54.7295,-50.9923,-33.8419,-57.509,-56.188,-44.2832,0.272326007,0.004092977,-0.120303791,0.017584118,-0.086231002,0.009645346,-0.034072789,0.018528653
E_S_WWC_WM_093,9.67147,4.20175,10.6615,-13.6233,-0.6,-1.11,5.89468,-4.69645,-16.2415,93.7819,1.64748,0.7,4.1482,-0.3,20.3743,18.612,13.4196,-16.1725,53.0947,-34.6912,95.3716,-35.6353,-97.6897,0.246648821,0.004340942,-0.185973921,0.01848454,-0.086272182,0.008174119,-0.099701739,0.018896445
E_S_WWC_WM_094,9.72236,7.62352,14.7328,19.4537,2.43,1.33,5.01704,-1.39111,-40.27,11.0512,-6.89894,0.3,10.7775,0.9,-21.5014,11.8696,26.3288,10.9229,57.8887,-7.15741,71.9866,22.398,67.9496,0.26278281,0.012683984,-0.101178051,0.038135011,-0.093231964,0.009813018,-0.007946087,0.041541343
E_S_WWC_WM_095,-0.0916211,9.72755,10.2295,11.5417,-1.43,0.15,-3.6691,3.27062,6.61181,-0.424535,-12.3034,0.2,22.3688,0.9,42.8141,-15.4442,-19.1516,11.6669,95.5656,-8.63785,-41.6793,78.3138,112.462,0.272711157,0.008932582,-0.130374647,0.023077061,-0.11996952,0.004723289,-0.010405127,0.024592586
E_S_WWC_WM_096,13.2092,-7.82788,11.7464,-8.82177,0.38,0.84,5.43654,7.12278,39.5244,115.842,2.42086,0.8,16.9815,0.6,31.0421,19.2037,-1.21648,2.28813,-53.2342,26.9625,-8.55409,45.6949,-83.7977,0.256610884,0.007692696,-0.006089225,0.018859843,-0.079038219,0.015013249,0.072948993,0.010085775
E_S_WWC_WM_097,1.20711,5.31814,7.36034,-13.7719,2.17,0.38,15.8699,3.19969,-29.7252,19.0177,-10.2319,0.1,20.9035,-0.4,49.5118,2.47609,26.9692,27.8621,106.395,25.7735,10.1537,-49.7657,-150.058,0.279400895,0.004152496,-0.145618089,0.010023572,-0.096790712,0.008685542,-0.048827377,0.011459787
E_S_WWC_WM_098,12.8486,10.3602,-5.00505,4.44085,0.51,0.82,1.16697,-2.39352,-34.6977,-16.8432,-13.2002,0.7,24.1467,0.3,-18.9716,-17.5313,-3.95085,-8.92706,-10.7403,-15.8874,-46.2898,9.86148,-135.821,0.27161435,0.013424029,-0.19301212,0.049250903,-0.083599045,0.011298093,-0.109413075,0.052297549
E_S_WWC_WM_099,6.17557,13.2456,-3.85085,2.89339,-0.79,-0.39,-9.48085,-2.78134,40.1886,-71.2809,-6.76182,0.4,5.05348,0.2,28.5689,7.56756,25.4095,14.6393,-15.6898,-38.582,130.506,-25.2242,109.13,0.271629505,0.004253371,-0.140731144,0.032400078,-0.132622255,0.008233991,-0.00810889,0.032312038
E_S_WWC_WM_100,5.67397,-4.22356,5.4515,15.0988,-0.95,-0.94,17.389,-1.15468,-35.7098,91.3046,-11.6486,0.4,5.20527,-0.3,37.5055,-1.6476,-9.7842,-15.2615,121.107,1.94394,-27.8243,0.0145039,-144.972,0.241123072,0.005560853,-0.133810792,0.018011775,-0.091026102,0.00651634,-0.04278469,0.019136151
E_S_WWC_WM_101,9.48387,-2.04782,13.1367,7.19619,-1.62,-0.4,19.7925,-0.157038,38.9943,89.8049,-0.195517,-0.1,-3.42247,0,-23.9011,25.8368,8.31832,40.8262,-15.9314,-30.9543,-13.8043,73.5296,-40.904,0.273447087,0.005151398,-0.156826999,0.029267439,-0.101858398,0.011044151,-0.054968601,0.026384463
E_S_WWC_WM_102,-3.26263,9.67803,15.1255,9.78241,-0.24,-0.08,8.85235,-4.61343,-12.647,-58.1932,-9.98544,0,20.533,0.7,-14.7988,-3.09164,22.9206,29.2151,27.4252,-8.55942,-48.2837,-2.52697,-171.92,0.280057943,0.008047564,-0.182772722,0.035882574,-0.137826145,0.007957419,-0.044946577,0.038949089
E_S_WWC_WM_103,13.4044,13.862,6.56576,10.6622,0.43,0.02,12.4824,0.249939,28.8219,87.8047,-10.3502,0.5,-17.0124,0.3,2.02057,25.0571,-24.8888,-9.09088,-34.019,-37.0613,109.437,-20.6588,140.564,0.277696624,0.007737235,-0.145483076,0.024695318,-0.085193722,0.009266012,-0.060289355,0.018802487
E_S_WWC_WM_104,13.2434,-7.73654,-0.87376,-4.98482,0.69,-1.3,-0.215358,-0.26357,49.5104,-45.0964,-11.4976,0,4.40412,0.8,-5.93147,18.9705,-23.9132,8.33893,100.114,12.8001,75.5302,51.196,-36.7533,0.251523076,0.008266376,-0.042493313,0.017590364,-0.069804685,0.011298332,0.027311371,0.014289089
E_S_WWC_WM_105,-4.72684,-1.47881,18.8735,-2.17317,2.46,-0.81,6.61746,3.61512,-39.061,113.641,4.14493,0.5,-0.782969,-0.2,-4.01857,-1.80526,5.20351,45.3637,-12.1255,-14.8761,-26.425,-25.9364,-11.1424,0.282546953,0.005020523,-0.151857017,0.017721869,-0.173525551,0.01049329,0.021668535,0.023828897
E_S_WWC_WM_106,10.4494,-0.810618,18.6836,-4.50748,1.25,-1.62,1.94861,-4.77133,8.70673,-14.4551,-3.60287,0.6,2.10565,0,-20.2772,-11.61,-12.5585,-5.1635,-37.4661,8.79912,-23.1748,-40.0155,-64.9391,0.245939769,0.007739619,-0.019500549,0.019424609,-0.081602819,0.009441136,0.062102269,0.020000956
E_S_WWC_WM_107,10.2158,10.6489,2.73007,7.0577,-0.46,0.99,-1.47128,-3.06516,42.0621,112.879,-0.980042,0.1,0.848678,-0.3,51.9195,-16.0775,20.5174,19.6784,95.0554,35.2674,103.199,-42.7442,-0.732174,0.28231908,0.009352541,-0.114570963,0.038975202,-0.035847245,0.010534887,-0.078723718,0.036152826
E_S_WWC_WM_108,1.71507,-4.93146,12.5561,9.62379,-1.74,-1.4,2.10719,9.66029,13.9352,-7.424,-8.14007,0.7,4.5983,0,7.19865,26.5512,-16.5735,5.9175,-35.2645,16.8692,-31.488,68.1095,-25.5712,0.278624149,0.006583415,0.020203718,0.028345834,-0.109665341,0.015568608,0.129869059,0.019419106
E_S_WWC_WM_109,6.14936,11.5408,5.21182,-13.7415,2.3,-1.73,3.22681,6.14556,31.3813,110.628,-11.9519,0.1,-0.174609,0.3,10.9374,-4.68787,24.8088,38.1875,-35.8355,-27.2888,19.207,-48.464,-27.4278,0.311016123,0.005487819,-0.212926133,0.030355852,-0.108353458,0.007524295,-0.104572675,0.030002732
E_S_WWC_WM_110,-2.7443,0.800555,-4.09792,-10.2072,1.09,0.75,-0.0686506,3.12041,-20.8944,50.5379,-14.089,0.3,-7.2838,-0.3,29.7575,21.44,-26.3806,-24.0637,24.1803,-16.3181,139.677,87.7202,-115.045,0.266546097,0.004312376,-0.215541427,0.013933551,-0.184467078,0.007075212,-0.031074348,0.011494621
E_S_WWC_WM_111,13.6842,-6.14775,7.60156,-17.8643,2.45,0.86,3.77169,8.66377,2.98276,-65.3693,-6.22511,0.5,10.1805,0.5,-8.07235,-16.601,-8.23979,-4.27476,65.3761,-9.30651,35.8837,81.7802,-36.3104,0.249765602,0.006707536,-0.038396118,0.016511359,-0.094968481,0.008688122,0.056572363,0.010863349
E_S_WWC_WM_112,0.252634,11.59,18.4322,6.98825,0.16,1.53,19.6459,3.48616,-21.353,-23.977,-6.63254,0,22.6218,-0.1,-22.5182,14.4992,-24.8251,9.26996,128.819,-8.83084,52.7448,51.8599,67.1078,0.273114423,0.014388729,-0.08200834,0.025557525,-0.114122043,0.011235177,0.032113703,0.025952472
E_S_WWC_WM_113,1.74024,9.59945,14.4543,8.16114,1.52,1.2,19.0692,-0.56055,-37.0373,90.273,-13.4689,-0.3,-19.3273,-0.1,45.6727,2.92234,-8.5562,18.3368,17.0421,-19.4952,48.0168,-59.9832,-83.2595,0.302616189,0.004916589,-0.187630126,0.024260059,-0.093537365,0.008392284,-0.094092761,0.01963348
E_S_WWC_WM_114,-2.32102,-7.16518,-0.564139,3.59965,-0.25,-0.99,-1.10682,-4.943,12.4493,-18.348,-12.3482,-0.4,-2.00393,0.4,25.5269,-16.3199,-8.73536,49.3825,83.4903,8.08094,21.3784,34.0063,-160.305,0.274131958,0.004377966,-0.120493636,0.011661794,-0.148264043,0.005672065,0.027770407,0.010741556
E_S_WWC_WM_115,-4.61875,14.6331,6.17078,-6.65489,-0.77,-0.42,16.573,2.3308,13.1465,133.552,-0.925265,-0.4,16.7162,0.7,50.5629,18.2686,21.5221,16.6766,20.6727,25.1527,46.6894,34.157,51.1106,0.276544514,0.007753323,-0.215187173,0.036256817,-0.192571942,0.006953681,-0.022615232,0.034466805
E_S_WWC_WM_116,-1.9263,11.4331,14.5212,6.75159,2.35,-0.26,18.0556,3.21573,43.9096,21.2901,-4.75407,0,6.62281,0.9,41.8471,11.2253,-16.4911,37.3579,21.8469,-43.1347,0.943952,29.1739,-159.6,0.294215799,0.006702934,-0.125907009,0.017772215,-0.146548937,0.006931092,0.020641928,0.021011128
E_S_WWC_WM_117,4.65458,-1.57808,4.03537,5.1009,-0.64,2.2,-0.464017,-3.70986,-27.3903,36.6587,-11.2646,0.7,5.30428,0.5,54.6697,-13.6916,-20.0744,-5.85364,8.23756,3.47847,144.037,50.5422,60.7266,0.243545273,0.00606935,-0.209946454,0.020055035,-0.151858737,0.010852621,-0.058087716,0.018158568
E_S_WWC_WM_118,2.93651,7.85211,17.4051,16.0316,-0.83,0.62,14.853,8.2065,22.2452,-89.5726,-12.1891,0.3,4.97767,0.4,-18.8932,-5.53382,-28.9743,26.6006,84.1938,45.0572,-32.0389,31.0043,28.8173,0.278977142,0.012712946,-0.116638089,0.021020717,-0.116577799,0.004595676,-6.03E-05,0.023053957
E_S_WWC_WM_119,-7.02086,4.85202,18.1287,-3.98225,2.03,0.26,-0.236057,8.98432,2.02552,84.2305,-7.79581,0.4,-4.91042,0.8,26.629,29.5282,27.8176,-6.08505,97.2023,9.77373,73.1607,6.6592,32.3426,0.27207004,0.008983426,-0.311280162,0.023934346,-0.228080854,0.010156812,-0.083199309,0.023381832
E_S_WWC_WM_120,12.7292,3.04446,11.0998,-17.5664,1.2,0.89,0.563054,9.64745,-21.5282,144.038,-9.96652,0.2,21.6155,0.1,28.5381,14.7486,0.0289985,20.2547,60.5302,-28.9677,47.4296,-3.38397,149.899,0.287329164,0.004474248,-0.183529738,0.024484124,-0.07926661,0.014984298,-0.104263128,0.016478093
E_S_WWC_WM_121,-5.78927,7.90004,18.0775,15.0307,-0.48,-1.76,2.9083,5.51706,24.1958,103.552,1.3477,0.5,11.599,0.4,-17.7427,-1.47266,20.9208,6.9113,119.105,-31.0079,11.4878,-30.9924,-50.5797,0.264018906,0.010140966,-0.208792467,0.027269335,-0.222079494,0.013450216,0.013287026,0.024907248
E_S_WWC_WM_122,-4.29811,-0.34494,-3.79118,15.2265,1.76,2.41,1.97327,2.08426,37.1911,21.9394,-4.49386,-0.3,-13.5854,-0.2,50.3094,20.33,-9.28226,-3.88847,-18.4644,-39.097,124.688,-20.9259,4.13438,0.260838732,0.007381183,-0.235335681,0.017993002,-0.212014946,0.008949253,-0.023320735,0.016793483
E_S_WWC_WM_123,3.24643,5.83089,-7.92613,13.8782,1.37,-0.59,10.2312,0.678617,47.5777,-3.33358,-2.18488,-0.3,23.2618,-0.4,45.2701,13.8023,-1.95898,22.095,70.8608,-3.04361,50.8536,37.3146,-68.7896,0.277202885,0.008214035,-0.143188297,0.025411302,-0.084486721,0.010573831,-0.058701575,0.022954241
E_S_WWC_WM_124,10.0239,-5.5895,2.41098,-18.6714,0.66,-0.52,15.9164,7.87478,-44.2696,33.4018,-8.84782,0.3,-12.3677,-0.4,21.3257,-7.23184,-7.08726,41.1848,12.767,-18.9949,-56.876,14.2271,48.8339,0.269437333,0.004333681,-0.142971598,0.016669202,-0.091935595,0.010986905,-0.051036004,0.015406171
E_S_WWC_WM_125,13.5785,-6.83096,17.2089,-3.38945,0.31,0.41,16.9473,5.75744,-13.4742,104.852,1.66209,0.4,-23.6873,0.6,-16.178,-2.26754,25.9741,8.14634,80.7643,-14.1759,27.6519,42.675,-198.146,0.26158779,0.008080783,0.022518162,0.036967732,-0.04898268,0.01508635,0.071500842,0.030396268
E_S_WWC_WM_126,12.5195,0.895484,10.7985,14.3906,1.96,2.18,16.1335,9.93062,4.58489,74.847,-14.6111,0.4,-16.9767,0.9,6.48456,17.0091,13.4675,18.1888,-17.0164,21.649,67.3743,-11.4725,-119.453,0.272215451,0.007955192,-0.14830644,0.025210302,-0.052311974,0.015236248,-0.095994467,0.020428033
E_S_WWC_WM_127,4.09642,-4.0526,5.34268,-0.855498,-1.53,2.13,18.7332,1.65931,38.7624,17.7268,3.01195,0.3,-21.2075,0.8,-2.05918,25.2573,15.587,8.7543,100.795,-35.3489,79.5348,-47.77,-33.4671,0.247165935,0.00471055,-0.142488115,0.015057356,-0.111144864,0.009674587,-0.031343252,0.014284595
E_S_WWC_WM_128,-2.55144,9.30947,0.429682,14.4129,-0.12,2.39,-6.80241,-0.935731,28.4724,-4.71412,-13.3394,-0.2,21.2659,0.6,36.5503,24.0717,4.45587,-14.5609,51.6223,-38.1549,92.229,56.7341,-90.8983,0.274955194,0.006840734,-0.213255149,0.030165305,-0.14721773,0.007257042,-0.066037419,0.029178908
E_S_WWC_WM_129,8.97993,-2.23315,10.5096,-0.974193,1.19,0.05,-1.31205,-2.48433,21.4809,-82.2163,4.67482,-0.3,-22.0567,0.3,12.2701,23.3228,-14.9403,41.9257,59.1047,-26.0759,112.168,-42.3428,56.8716,0.243246913,0.006734632,-0.100010277,0.020600187,-0.080458411,0.012069814,-0.019551867,0.021809779
E_S_WWC_WM_130,3.92431,9.39904,2.06877,-19.1316,-0.37,-1.24,4.64618,0.0280631,35.5994,39.6959,-10.6008,-0.3,7.24115,0,40.7686,9.0142,6.64123,34.9708,72.1543,-48.757,137.331,-37.7172,-172.79,0.29585989,0.010910698,-0.218172409,0.039261016,-0.102765841,0.013302358,-0.115406568,0.045911334
E_S_WWC_WM_131,-2.90758,5.30688,5.97024,2.37547,-1.42,-0.23,18.2407,2.78101,14.3115,-69.3381,-9.9309,0.8,-23.6215,-0.2,27.1462,-16.8061,5.05688,9.1218,56.9466,19.2118,126.505,-34.5028,-29.4378,0.265617382,0.005205258,-0.139226643,0.025873276,-0.153855564,0.014152338,0.014628921,0.022753548
E_S_WWC_WM_132,-7.98577,-3.11507,4.83007,7.78061,1.38,-0.41,-4.43365,1.45601,20.2244,99.1247,-14.0781,0,2.24832,0.2,18.9732,9.3268,16.7206,-12.4918,-40.0792,31.6445,-20.2238,38.6734,-139.33,0.273958085,0.004116487,-0.259525615,0.020829813,-0.250832601,0.010814909,-0.008693014,0.01517535
E_S_WWC_WM_133,5.25286,8.72528,-4.93681,17.5872,-0.13,0.9,-7.01534,8.85415,-41.8221,71.2527,-13.7142,0.1,-1.79199,-0.3,47.1069,21.0126,-6.14367,13.6288,18.4678,-17.2085,8.78044,23.8289,143.065,0.28902183,0.009274202,-0.163072319,0.025550817,-0.088195797,0.014690446,-0.074876523,0.021524722
E_S_WWC_WM_134,0.895156,4.41639,19.0643,-7.88473,2.07,0.81,-2.44764,4.20915,-24.4003,-1.84681,-4.39714,-0.2,-14.1874,0.2,-6.6081,-18.1615,11.5319,6.83643,61.2235,26.0964,-59.007,8.56311,-140.634,0.279038653,0.00680651,-0.179235736,0.029212148,-0.113803414,0.025074967,-0.065432322,0.016500344
E_S_WWC_WM_135,-4.69316,0.276843,-2.28445,-17.3756,-1.64,-0.98,7.18255,9.23108,33.5015,-87.4172,-10.5757,-0.1,-19.4824,0.1,36.6822,8.29412,-18.9918,31.8127,53.9652,-26.2308,-33.6252,2.00493,78.3736,0.285267833,0.009236484,-0.175967006,0.027028366,-0.1412288,0.010725489,-0.034738206,0.02327554
E_S_WWC_WM_136,-2.96256,13.8057,-0.810148,-9.31082,0,1.9,10.0466,-2.88544,-31.0989,46.4007,-4.68118,-0.3,15.5439,-0.1,-23.244,-8.4709,27.2864,20.935,63.3007,25.3404,48.7746,86.6918,0.458509,0.294598553,0.007615681,-0.108811066,0.023422169,-0.14943964,0.007439792,0.040628575,0.0238249
E_S_WWC_WM_137,-4.61031,13.5409,-1.65867,-12.9339,0.86,1.12,-6.48748,5.2947,45.1251,60.4742,-12.9195,-0.1,22.1813,0.5,25.3921,-8.89436,-2.77237,27.2045,-0.783167,14.4912,149.714,43.2712,53.9155,0.302897447,0.005404441,-0.122492867,0.011654958,-0.192806843,0.003184538,0.070313976,0.01261164
E_S_WWC_WM_139,-1.2651,-7.11563,14.8941,13.5964,1.15,2.28,19.1558,-2.56972,22.128,50.7281,1.58555,-0.2,2.61229,0.5,27.8351,26.7196,-20.8923,3.49098,-26.0983,-19.3371,44.6433,56.3022,91.8619,0.242428729,0.007578929,-0.062762438,0.018863205,-0.146468964,0.010276036,0.083706526,0.01663739
E_S_WWC_WM_140,9.10558,-1.89559,16.0873,-8.98283,1.11,1.22,-1.73407,1.48268,42.2067,148.342,-5.18845,0.5,-13.9717,-0.1,58.2082,6.77491,13.0099,26.488,5.43624,41.3073,-2.73959,62.3958,119.77,0.288732453,0.009661424,-0.186803004,0.028341459,-0.090421374,0.010408867,-0.09638163,0.022751619
E_S_WWC_WM_141,-6.40737,2.12519,1.25661,18.8463,2.2,1.09,10.3564,-0.195699,37.5733,140.482,1.83126,0.5,-7.83796,0.1,-3.30701,-3.93781,25.5535,10.0026,2.44344,-29.9379,100.599,-4.19041,52.1802,0.293488961,0.004722291,-0.305619016,0.014204866,-0.220688774,0.006217541,-0.084930242,0.014329384
E_S_WWC_WM_142,13.8783,-4.27259,-5.20168,7.96967,0.26,0.39,3.0695,-4.56139,-5.9037,82.2121,-7.66944,0.6,14.8403,0.2,24.061,-14.3889,-25.4146,49.6223,38.8182,41.5646,-42.0005,56.7958,-22.6824,0.281040367,0.00514026,-0.158238663,0.009548807,-0.056177661,0.010849487,-0.102061002,0.012511839
E_S_WWC_WM_143,-6.31272,1.33829,12.2778,14.5061,1.16,0.12,1.46098,9.70427,-30.4038,-32.3172,3.85627,0,-23.8785,0.5,-24.5354,7.69291,17.9901,-17.2365,-47.4872,30.8719,82.0061,27.3332,25.9025,0.241625053,0.008159693,-0.198548393,0.027365626,-0.239244918,0.009573546,0.040696525,0.025816862
E_S_WWC_WM_144,3.87471,-0.309216,-2.43144,-1.85356,1.59,-0.11,1.69334,7.72903,-49.7657,-36.4233,3.5865,0.6,-13.4204,0.5,-9.34836,16.7393,16.3292,51.3965,75.5069,-3.70869,-39.5577,26.0758,109.608,0.25927115,0.007011794,-0.083255722,0.023419883,-0.080822764,0.008758284,-0.002432958,0.023060887
E_S_WWC_WM_145,-5.04629,-0.619883,-3.16895,-12.1299,1.45,1.3,8.3587,-3.73617,-46.4914,2.99137,-5.06199,0.6,7.34749,0.9,-11.869,-9.94009,4.85756,-24.1021,13.5134,-38.4816,46.111,3.73091,37.8277,0.242509472,0.006811724,-0.20264463,0.02078403,-0.175665025,0.010612361,-0.026979605,0.019758654
E_S_WWC_WM_146,-1.0384,2.06691,-0.371285,-9.95208,2.12,1.55,10.4966,3.29448,32.8137,-44.0702,-2.01186,-0.1,-23.7886,0.4,55.5993,-17.122,-21.794,24.9023,88.1854,3.32759,6.70881,80.5256,-161.692,0.256475986,0.009384697,-0.122034138,0.00996167,-0.133606943,0.004737103,0.011572805,0.011694725
E_S_WWC_WM_147,9.76389,-7.85919,16.636,-16.1107,1.41,0.22,6.56771,1.14789,23.0176,23.8944,-5.27786,-0.3,23.0634,0.4,44.0509,-4.33259,-8.85512,-8.35653,-22.549,-6.1887,53.0453,-35.4888,132.809,0.247005114,0.008717668,-0.061611081,0.025574975,-0.09626479,0.012305178,0.034653709,0.019024722
E_S_WWC_WM_148,8.58383,5.09834,-3.14006,13.5171,-1.67,-0.17,19.2022,-4.52843,-11.9331,44.126,-0.817519,0.4,-14.7591,0.5,-15.2223,5.90722,-1.44996,4.0334,94.3988,20.4385,59.6911,-39.7277,-167.254,0.258476451,0.008009181,-0.12076818,0.023304392,-0.071250545,0.008483867,-0.049517635,0.022273609
E_S_WWC_WM_149,6.86793,-4.85098,0.156322,-10.46,-1.42,-0.48,-5.6334,-0.402171,-3.37328,-35.8413,-2.47683,-0.3,5.95252,-0.3,-15.4934,-4.41586,-27.104,-6.77694,66.5,-5.79851,3.08829,66.794,-190.472,0.241560835,0.004748372,-0.040532006,0.012581011,-0.089937606,0.008604977,0.0494056,0.012213374
E_S_WWC_WM_150,14.2746,2.76065,11.0398,-0.0358234,-0.35,2.1,8.1353,8.80573,-18.2395,69.475,2.59227,0.7,-2.73454,0.9,10.6465,-4.89548,22.1676,29.7642,-47.0998,-49.2349,-22.4838,9.23363,30.0444,0.267796919,0.005415245,-0.017783801,0.021508222,-0.060239719,0.009590051,0.042455918,0.016799422
E_S_WWC_WM_151,5.60208,-5.96851,4.8529,11.1593,1.31,2.21,-5.89548,-0.327991,4.32712,14.8661,4.96599,-0.2,-20.1284,1,43.265,-0.832106,6.51483,-13.0761,12.2811,-44.3376,-17.7737,17.0441,-114.887,0.237014306,0.006129287,-0.021097238,0.018600836,-0.086124675,0.009592019,0.065027437,0.013927409
E_S_WWC_WM_152,10.9888,9.84003,-4.88153,-16.0151,-0.12,0.1,9.32773,-3.96328,27.2601,-58.9711,-4.63234,0.6,-6.09688,1,-18.7878,24.4482,20.758,26.2915,63.0152,-0.988351,102.812,-33.4251,-41.5519,0.274900746,0.01022269,-0.012112847,0.029103795,-0.024829368,0.011464685,0.012716521,0.031967949
E_S_WWC_WM_153,-6.65975,10.2843,1.64205,-10.7131,-0.84,2.01,-7.68093,0.847138,-18.3253,-47.4233,-8.74129,0.7,5.25728,-0.4,1.80588,-15.6695,5.52002,24.3443,-32.1158,-34.7361,116.999,0.856584,-20.9467,0.289758128,0.008563176,-0.19429804,0.041497552,-0.243363118,0.007592519,0.049065078,0.039753092
